product_id,units_sold,season,festival,unit_price_retail,price,discount,category,sales_value,interaction_score,sentiment_score,season_enc,category_enc,sent_bin
22772,3869,winter,1,1.660229007633588,59.270399999999995,5.0200000000000005,starchy_foods,761.6752,172,0.002461193902403385,0,15,"(-0.0298, 0.0089]"
21098,3858,autumn,1,1.667859778597786,59.144600000000004,14.040000000000001,frozen_foods,1112.15232,4,-0.0014908408334413862,3,5,"(-0.0298, 0.0089]"
48187,3830,spring,1,8.462392739273927,32.315,4.4624999999999995,soft_drinks,491.02750000000003,1,-0.007857612305443804,1,14,"(-0.0298, 0.0089]"
16218,3821,autumn,1,0.26984375,95.74013333333335,3.0,breads,2235.7564,1,0.010775351159205445,3,1,"(0.0089, 0.0476]"
23318,3811,autumn,1,2.7403385416666666,107.8538,9.02,meat,1650.78452,3,0.05260534112373179,3,10,"(0.0476, 0.0864]"
21876,3796,winter,1,2.088184523809524,176.2934222222222,5.0888888888888895,frozen_foods,2363.1461333333336,1,-0.02639994306951783,0,5,"(-0.0298, 0.0089]"
84997C,3784,winter,1,4.257172619047619,176.20842857142858,8.942857142857141,snack_foods,2369.2968571428573,2,-0.045048098784418844,0,13,"(-0.0686, -0.0298]"
22985,3782,spring,1,0.4183838383838384,179.126,10.9,baking_goods,2624.5836,4,0.09609131945370936,1,0,"(0.0864, 0.125]"
22413,3777,autumn,1,3.345584725536993,208.36682857142858,3.857142857142857,frozen_foods,3989.283371428571,1,0.014982596169837301,3,5,"(0.0089, 0.0476]"
23182,3777,spring,1,1.5163004484304932,120.24702857142857,11.085714285714285,baking_goods,1713.7692,3,0.02350546045978468,1,0,"(0.0089, 0.0476]"
21908,3773,autumn,1,2.532884210526316,34.127228571428574,10.357142857142858,snack_foods,455.9778857142857,9,0.0814652441452157,3,13,"(0.0476, 0.0864]"
48138,3762,spring,1,8.886322580645162,249.66937142857142,1.3142857142857143,snack_foods,3325.9563428571428,1,0.016588585255454914,1,13,"(0.0089, 0.0476]"
22367,3758,autumn,1,2.411729055258467,32.9808,5.675000000000001,frozen_foods,577.2486,2,0.0388008010758493,3,5,"(0.0089, 0.0476]"
22154,3749,autumn,1,0.5421301775147929,234.69493333333332,8.683333333333332,hard_drinks,2265.4954666666667,4,0.038074899049254304,3,7,"(0.0089, 0.0476]"
23275,3749,autumn,1,1.4692375366568915,196.25385714285716,1.6714285714285713,meat,1851.875142857143,2,-0.0010233692769326063,3,10,"(-0.0298, 0.0089]"
84596F,3748,summer,1,0.6319512195121951,112.0544,12.649999999999999,snack_foods,1771.028,3,-0.013845989703591674,2,13,"(-0.0298, 0.0089]"
23354,3743,autumn,1,0.971355421686747,61.08693333333334,8.716666666666667,fruits_and_vegetables,1470.0864,1,-0.034387223284363465,3,6,"(-0.0686, -0.0298]"
21509,3741,autumn,1,0.5317883211678832,171.74782857142856,19.442857142857143,fruits_and_vegetables,2650.264457142857,1,-0.050748441615885466,3,6,"(-0.0686, -0.0298]"
23319,3739,autumn,1,2.6480906921241054,161.192,11.379999999999999,health_and_hygiene,2588.6304,3,0.006586841322374613,3,8,"(-0.0298, 0.0089]"
20979,3739,autumn,1,1.5846200607902736,159.5578,14.299999999999999,snack_foods,2781.2685333333334,19,0.008779240179294474,3,13,"(-0.0298, 0.0089]"
22631,3684,autumn,1,2.6035467980295564,148.4076,10.049999999999999,baking_goods,2438.8254,1,-0.05754421461631568,3,0,"(-0.0686, -0.0298]"
47566B,3682,spring,1,5.544351351351351,47.638466666666666,12.116666666666667,household,464.83936666666665,5,0.01793142892809518,1,9,"(0.0089, 0.0476]"
20677,3676,winter,1,1.647787610619469,192.68200000000002,6.133333333333333,starchy_foods,4827.05,2,0.011034247256492068,0,15,"(0.0089, 0.0476]"
22818,3657,autumn,1,0.4605691056910569,95.8344,12.850000000000001,fruits_and_vegetables,642.66345,2,-0.037161446972520884,3,6,"(-0.0686, -0.0298]"
23503,3646,autumn,1,1.2790434782608695,81.5776,17.383333333333333,meat,1394.4071333333334,4,0.0060057906408707866,3,10,"(-0.0298, 0.0089]"
84950,3631,autumn,1,0.815,106.60799999999999,3.7399999999999998,frozen_foods,1193.1136000000001,2,-0.0739822278225044,3,5,"(-0.107, -0.0686]"
22530,3631,autumn,1,0.4992857142857143,38.0065,21.35,fruits_and_vegetables,526.398125,1,-0.011320836567263088,3,6,"(-0.0298, 0.0089]"
48185,3617,spring,1,10.109565217391305,189.15473333333333,10.466666666666667,baking_goods,1193.3355333333334,1,-0.04965604119101904,1,0,"(-0.0686, -0.0298]"
84029G,3603,winter,1,5.185489361702127,149.205,11.575000000000001,baking_goods,1498.05,56,-0.00990914356725337,0,0,"(-0.0298, 0.0089]"
35953,3582,autumn,1,0.5932592592592593,216.13586666666666,9.666666666666666,household,1617.894,1,-0.023037431078462914,3,9,"(-0.0298, 0.0089]"
21240,3573,spring,1,1.11161094224924,249.5808,2.3400000000000003,meat,2703.68064,2,-2.6126183401405618e-05,1,10,"(-0.0298, 0.0089]"
23215,3567,autumn,1,2.2590740740740745,183.245,1.8,health_and_hygiene,2502.2983333333336,1,0.004251852883020349,3,8,"(-0.0298, 0.0089]"
23351,3539,autumn,1,1.5081440443213299,103.03233333333333,2.2,meat,1324.3871666666666,2,-0.06045884089413259,3,10,"(-0.0686, -0.0298]"
23306,3538,summer,1,1.793274021352313,88.63386666666666,3.533333333333333,meat,996.2587333333335,1,0.059107554031362856,2,10,"(0.0476, 0.0864]"
23192,3533,autumn,1,1.7722408963585432,43.66271428571429,5.614285714285714,health_and_hygiene,562.601,2,-0.03189591169779348,3,8,"(-0.0686, -0.0298]"
21485,3533,autumn,1,5.629412673879443,180.0718,3.2,fruits_and_vegetables,1984.7498,1,-0.05690404804782562,3,6,"(-0.0686, -0.0298]"
22596,3502,autumn,1,1.2985820895522386,176.0028,4.2250000000000005,health_and_hygiene,3077.16115,4,0.0027630312908571465,3,8,"(-0.0298, 0.0089]"
22713,3501,spring,1,0.5386547085201794,104.13233333333334,8.866666666666667,health_and_hygiene,687.9933333333333,1,-0.01733756392901596,1,8,"(-0.0298, 0.0089]"
21172,3491,summer,1,2.0122708333333335,152.46906666666666,2.211111111111111,soft_drinks,2681.8424,3,-0.02742977183346225,2,14,"(-0.0298, 0.0089]"
22714,3487,autumn,1,0.5433333333333333,91.3688,9.98,fruits_and_vegetables,1249.57344,1,-0.011963010233472793,3,6,"(-0.0298, 0.0089]"
22835,3474,autumn,1,5.870624071322437,41.785399999999996,16.82,baking_goods,612.40284,11,-0.01597202904052534,3,0,"(-0.0298, 0.0089]"
23188,3473,autumn,1,1.9333038348082596,94.9186,14.174999999999999,fruits_and_vegetables,1489.0617,1,-0.09927689072800427,3,6,"(-0.107, -0.0686]"
21984,3473,autumn,1,0.46861751152073733,251.51239999999999,10.34,baking_goods,3926.0894400000006,2,-0.011198616822177774,3,0,"(-0.0298, 0.0089]"
22158,3463,autumn,1,3.3427301587301588,160.89026666666666,15.583333333333334,soft_drinks,1315.8427333333334,1,-0.0439602347225659,3,14,"(-0.0686, -0.0298]"
23326,3443,autumn,1,2.6119480519480516,121.2348,2.1875,frozen_foods,2199.30385,1,0.09256067625007353,3,5,"(0.0864, 0.125]"
22381,3441,summer,1,3.016378947368421,103.71900000000001,7.640000000000001,frozen_foods,1692.4635999999998,11,0.03800724240748737,2,5,"(0.0089, 0.0476]"
22464,3427,winter,1,1.9305555555555556,110.12366666666667,22.316666666666666,dairy,1757.7119999999998,3,-0.023359673213771494,0,4,"(-0.0298, 0.0089]"
22920,3427,spring,1,0.8569354838709677,246.56894285714287,6.557142857142858,baking_goods,3705.177,4,0.014407984198245731,1,0,"(0.0089, 0.0476]"
22047,3425,autumn,1,0.417962962962963,34.51294285714285,11.2,frozen_foods,485.0828571428571,1,-0.00985007408881712,3,5,"(-0.0298, 0.0089]"
48194,3421,spring,1,9.226482412060301,159.5578,14.299999999999999,snack_foods,2781.2685333333334,1,0.03635836074917885,1,13,"(0.0089, 0.0476]"
22663,3420,autumn,1,2.574646017699115,198.3084,4.666666666666667,baking_goods,3075.3302,11,-0.0020573582365561167,3,0,"(-0.0298, 0.0089]"
22734,3403,autumn,1,3.4573529411764707,172.4547,4.9875,fruits_and_vegetables,2414.1908,2,0.10341444254209378,3,6,"(0.0864, 0.125]"
23583,3395,autumn,1,1.7993491124260355,116.41413333333333,5.833333333333333,fruits_and_vegetables,898.3861333333334,1,0.015818918128115474,3,6,"(0.0089, 0.0476]"
21935,3393,autumn,1,2.336911487758945,251.7474,16.875,snack_foods,3334.6593,1,0.07775558096546503,3,13,"(0.0476, 0.0864]"
22568,3388,autumn,1,4.148295218295218,153.48399999999998,3.8,dairy,957.0875,1,0.07995173121974132,3,4,"(0.0476, 0.0864]"
22531,3384,autumn,1,0.48763546798029556,175.5387333333333,10.066666666666666,household,3443.7395333333334,8,0.0024830166908290795,3,9,"(-0.0298, 0.0089]"
16259,3380,summer,1,0.0967741935483871,48.82340000000001,1.6199999999999999,health_and_hygiene,311.06176,2,-0.01862271560246316,2,8,"(-0.0298, 0.0089]"
21242,3376,spring,1,2.0817589576547233,83.13419999999999,2.275,baking_goods,1403.5064,1,0.04180728278528836,1,0,"(0.0089, 0.0476]"
22944,3375,autumn,1,1.318859649122807,148.4076,10.049999999999999,baking_goods,2438.8254,4,-0.013950264002298141,3,0,"(-0.0298, 0.0089]"
22419,3347,autumn,1,0.6006405693950178,188.58720000000002,1.4166666666666667,snack_foods,3245.9969333333333,1,0.06150852939985332,3,13,"(0.0476, 0.0864]"
23198,3346,autumn,1,1.7967280163599182,64.1568,19.72,fruits_and_vegetables,997.10208,1,-0.03491055216950398,3,6,"(-0.0686, -0.0298]"
21313,3336,winter,1,1.1463888888888887,130.2976666666667,4.7,frozen_foods,2813.0049999999997,5,-0.06429776961452242,0,5,"(-0.0686, -0.0298]"
16216,3333,autumn,1,0.15244444444444444,155.4513142857143,10.114285714285714,household,2206.6514285714284,4,0.01991338860896629,3,9,"(0.0089, 0.0476]"
21507,3332,autumn,1,0.5302661596958175,60.88693333333333,0.8666666666666667,frozen_foods,765.67,4,-0.02109055897156091,3,5,"(-0.0298, 0.0089]"
72232,3317,autumn,1,0.19,51.9782,6.82,seafood,673.2569599999999,2,-0.0795330601160427,3,12,"(-0.107, -0.0686]"
21481,3314,winter,1,4.09409090909091,62.5994,3.28,snack_foods,470.58743999999996,2,-0.004160843511699609,0,13,"(-0.0298, 0.0089]"
21519,3299,summer,1,0.510609756097561,174.68786666666665,8.233333333333334,breakfast,2841.6344000000004,2,0.016247835052919043,2,2,"(0.0089, 0.0476]"
22766,3297,winter,1,3.209284332688588,166.28333333333333,15.683333333333332,baking_goods,2718.6833333333334,3,0.013698943439644357,0,0,"(0.0089, 0.0476]"
23168,3292,autumn,1,1.7759475218658891,112.0544,12.649999999999999,snack_foods,1771.028,1,0.013899340723861946,3,13,"(0.0089, 0.0476]"
22963,3291,winter,1,1.0820967741935483,62.63433333333334,5.116666666666666,frozen_foods,822.263,1,-0.0011280020666767005,0,5,"(-0.0298, 0.0089]"
23367,3285,autumn,1,0.7551903114186851,126.802,5.6,fruits_and_vegetables,1170.1435000000001,1,0.044520876199763526,3,6,"(0.0089, 0.0476]"
23546,3275,autumn,1,0.42,233.82913333333332,1.5333333333333334,fruits_and_vegetables,3297.7074000000002,3,0.08008525498145438,3,6,"(0.0476, 0.0864]"
21623,3272,winter,1,10.368705357142856,211.0586,6.859999999999999,meat,3841.26652,3,0.041070032349588,0,10,"(0.0089, 0.0476]"
22142,3264,autumn,1,1.7436666666666667,197.38545714285715,0.7714285714285715,meat,2768.3964,7,0.07516612494108756,3,10,"(0.0476, 0.0864]"
84050,3248,winter,1,2.151254752851711,53.084,3.8,canned,884.1824,1,0.042925771488780025,0,3,"(0.0089, 0.0476]"
21523,3246,autumn,1,9.511709741550696,180.6776,4.14,canned,4998.29376,3,-0.0028842801448678065,3,3,"(-0.0298, 0.0089]"
22174,3239,autumn,1,2.579516616314199,86.23105714285714,5.857142857142857,soft_drinks,1128.816342857143,5,0.027756612252510495,3,14,"(0.0089, 0.0476]"
21900,3235,autumn,1,0.9465079365079364,102.699,6.4,meat,1599.5845,4,-0.02907976115350653,3,10,"(-0.0298, 0.0089]"
22113,3231,autumn,1,4.396125211505923,193.882,5.88,frozen_foods,2625.9152000000004,124,0.07544701321201062,3,5,"(0.0476, 0.0864]"
23349,3231,autumn,1,1.538448275862069,220.7198,9.88,meat,4407.596,3,0.029198495342391717,3,10,"(0.0089, 0.0476]"
22775,3227,autumn,1,1.7203543307086613,185.1799,16.4125,soft_drinks,2614.43015,3,0.038695089789955166,3,14,"(0.0089, 0.0476]"
22716,3213,spring,1,0.5244982698961937,124.83317142857143,9.185714285714285,snack_foods,2276.655542857143,2,-0.014104464133762318,1,13,"(-0.0298, 0.0089]"
47591D,3211,autumn,1,2.156004514672686,190.1988,1.6,canned,1942.27176,25,0.030340700154334363,3,3,"(0.0089, 0.0476]"
22488,3196,autumn,1,2.07055023923445,163.271,11.85,baking_goods,2881.8043333333335,5,-0.005442095231207117,3,0,"(-0.0298, 0.0089]"
21892,3196,autumn,1,1.6017535545023696,169.69011111111112,9.466666666666667,household,2339.177333333333,4,-0.03059596572127173,3,9,"(-0.0686, -0.0298]"
20996,3194,autumn,1,0.31912663755458515,118.4624,15.183333333333332,frozen_foods,1402.3967333333333,2,0.1086474874680432,3,5,"(0.0864, 0.125]"
22549,3189,autumn,1,1.9781818181818183,127.3836,5.975,household,3068.0064,1,-0.004807420410939449,3,9,"(-0.0298, 0.0089]"
21156,3171,autumn,1,2.373711911357341,249.24920000000003,5.8,canned,4681.37296,5,-0.07378954489248488,3,3,"(-0.107, -0.0686]"
23000,3171,spring,1,0.5190035587188612,190.4846,6.325,health_and_hygiene,3917.2343,22,-0.0540087342382667,1,8,"(-0.0686, -0.0298]"
23175,3166,autumn,1,3.8652552552552555,82.4526,22.375,soft_drinks,1421.483,1,0.018689086701607977,3,14,"(0.0089, 0.0476]"
21155,3157,spring,1,3.1293306288032454,83.32413333333334,1.4666666666666668,canned,1565.9615999999999,6,-0.013403046074605622,1,3,"(-0.0298, 0.0089]"
22296,3156,spring,1,1.8760843373493976,124.298,3.0,soft_drinks,1632.04225,1,-0.03860792350907426,1,14,"(-0.0686, -0.0298]"
22915,3152,winter,1,1.1675135135135135,95.4552,5.8,soft_drinks,1342.2527999999998,1,0.07436405126116136,0,14,"(0.0476, 0.0864]"
22804,3142,winter,1,3.175975359342916,124.298,3.0,soft_drinks,1632.04225,1,-0.010155632436320658,0,14,"(-0.0298, 0.0089]"
22570,3139,winter,1,4.2570351758793965,189.3472,10.92,soft_drinks,1890.872,3,0.007837976118293824,0,14,"(-0.0298, 0.0089]"
84536A,3138,autumn,1,0.5375652173913043,34.272466666666666,14.633333333333333,household,345.2173,13,-0.02700501795049337,3,9,"(-0.0298, 0.0089]"
20675,3121,spring,1,1.5859384615384613,142.6154,13.0,frozen_foods,1938.1437999999998,3,0.01704339225629135,1,5,"(0.0089, 0.0476]"
23165,3118,autumn,1,1.9743356643356642,88.9639,14.575,snack_foods,1571.78735,2,0.0617830322691872,3,13,"(0.0476, 0.0864]"
16235,3104,autumn,1,0.31585798816568045,48.5942,10.325000000000001,dairy,652.8169,2,0.12919034244088337,3,4,"(0.125, 0.164]"
21830,3101,winter,1,0.4596190476190476,106.10300000000001,12.325000000000001,baking_goods,1304.9679999999998,1,0.0395063106309412,0,0,"(0.0089, 0.0476]"
22243,3099,spring,1,1.9241044776119403,234.609,8.2,snack_foods,2127.2309999999998,3,-0.04723541046362039,1,13,"(-0.0686, -0.0298]"
22352,3093,autumn,1,3.3140286298568506,229.73520000000002,13.857142857142858,dairy,3435.528,3,0.004993475083253672,3,4,"(-0.0298, 0.0089]"
23322,3085,autumn,1,3.131646655231561,229.73520000000002,13.857142857142858,dairy,3435.528,1,0.05500305029767334,3,4,"(0.0476, 0.0864]"
21746,3075,spring,1,1.469078947368421,161.192,11.379999999999999,health_and_hygiene,2588.6304,11,0.03246377882656059,1,8,"(0.0089, 0.0476]"
22466,3070,autumn,1,2.483490566037736,96.891,2.5166666666666666,fruits_and_vegetables,1689.4675,2,-0.0479907002822522,3,6,"(-0.0686, -0.0298]"
23174,3057,summer,1,4.793138461538462,124.9846,14.819999999999999,breads,2041.8754400000003,1,-0.005795497342493451,2,1,"(-0.0298, 0.0089]"
22028,3054,summer,1,0.5447348484848485,88.88473333333334,5.811111111111111,household,1652.9594666666667,2,-0.027086470662494717,2,9,"(-0.0298, 0.0089]"
84987,3053,spring,1,1.9802976190476191,56.4588,7.24,frozen_foods,744.3643999999999,1,-0.01377703730527122,1,5,"(-0.0298, 0.0089]"
23376,3051,autumn,1,0.5071875,158.41754285714288,15.228571428571428,health_and_hygiene,2218.4456,1,-0.028928689718693414,3,8,"(-0.0298, 0.0089]"
16219,3048,autumn,1,0.5172,132.3192,2.575,health_and_hygiene,2020.53655,1,0.0102507386435464,3,8,"(0.0089, 0.0476]"
21430,3040,autumn,1,4.9237551867219915,140.4322857142857,2.4285714285714284,meat,1478.0759999999998,30,-0.029576333915876205,3,10,"(-0.0298, 0.0089]"
22614,3034,autumn,1,0.450625,247.38600000000002,10.6,household,2364.9216,1,-0.045041921335151835,3,9,"(-0.0686, -0.0298]"
22150,3030,autumn,1,2.270918580375783,46.39106666666667,2.8333333333333335,fruits_and_vegetables,648.9330666666666,1,-0.06883075470372817,3,6,"(-0.107, -0.0686]"
23157,3022,autumn,1,2.3310404624277457,42.3296,14.5,fruits_and_vegetables,488.47526666666664,16,0.0045061177747863015,3,6,"(-0.0298, 0.0089]"
21239,3018,spring,1,1.120064308681672,78.3186,9.1,breads,1184.05872,3,-0.03617899618200478,1,1,"(-0.0686, -0.0298]"
82552,3016,autumn,1,1.6557681940700808,166.11666666666667,11.566666666666668,fruits_and_vegetables,1664.5,2,-0.07458277390417006,3,6,"(-0.107, -0.0686]"
84929,3012,summer,1,0.28530303030303034,83.13419999999999,2.275,baking_goods,1403.5064,6,0.00021830992019261728,2,0,"(-0.0298, 0.0089]"
85049A,3005,autumn,1,1.4875528700906344,36.736533333333334,2.5,meat,623.1888,7,0.050885752486184446,3,10,"(0.0476, 0.0864]"
22945,3003,autumn,1,2.1957062146892654,93.8686,14.975,snack_foods,1347.2463,1,0.005095604294145754,3,13,"(-0.0298, 0.0089]"
35961,2999,winter,1,1.13184,153.34980000000002,3.0,soft_drinks,3152.8959,2,0.050695290760747726,0,14,"(0.0476, 0.0864]"
23313,2997,autumn,1,5.541380145278451,218.8482,8.559999999999999,dairy,3329.53264,1,0.09124998609245918,3,4,"(0.0864, 0.125]"
21874,2981,winter,1,2.0090572390572388,101.74986666666666,10.799999999999999,fruits_and_vegetables,1401.2870666666668,1,-0.0078734931879471,0,6,"(-0.0298, 0.0089]"
22999,2960,spring,1,0.4810869565217391,112.11933333333333,4.616666666666666,seafood,1565.7396666666666,4,0.0322331297437301,1,12,"(0.0089, 0.0476]"
22507,2960,autumn,1,6.295599128540305,140.9004666666667,15.783333333333333,snack_foods,2294.5687333333335,4,0.007857593539547424,3,13,"(-0.0298, 0.0089]"
84832,2935,autumn,1,1.0859706959706958,153.9682,7.324999999999999,canned,1410.33085,1,-0.028358008937385895,3,3,"(-0.0298, 0.0089]"
22711,2927,spring,1,0.41923076923076924,87.26979999999999,17.233333333333334,fruits_and_vegetables,1526.3465000000003,3,0.08035233415634814,1,6,"(0.0476, 0.0864]"
22539,2921,winter,1,0.5570212765957446,196.331,10.959999999999999,fruits_and_vegetables,2553.343,2,0.007243181892959201,0,6,"(-0.0298, 0.0089]"
82551,2918,autumn,1,1.7629745042492915,161.20940000000002,14.319999999999999,household,1229.59944,2,0.05907306227946888,3,9,"(0.0476, 0.0864]"
23210,2902,autumn,1,1.4615942028985507,244.8236,4.375,frozen_foods,5314.58205,57,0.05438331159072936,3,5,"(0.0476, 0.0864]"
22667,2901,winter,1,3.036289308176101,153.34980000000002,3.0,soft_drinks,3152.8959,1,-0.07966269958947181,0,14,"(-0.107, -0.0686]"
22730,2892,autumn,1,4.41,253.5698,12.714285714285714,household,3261.468857142857,2,0.019386750096724498,3,9,"(0.0089, 0.0476]"
16008,2892,autumn,1,0.13614285714285712,114.37171428571428,7.799999999999999,household,1665.4511428571427,10,0.012698398045047174,3,9,"(0.0089, 0.0476]"
21621,2889,winter,1,9.422786885245902,120.75265714285715,3.042857142857143,household,1807.6470000000002,1,0.019784077842005435,0,9,"(0.0089, 0.0476]"
23507,2884,autumn,1,0.4726356589147287,154.2331333333333,6.333333333333333,canned,2127.5639,3,0.05550631219000345,3,3,"(0.0476, 0.0864]"
47503A,2879,autumn,1,0.5008720930232557,172.4547,4.9875,fruits_and_vegetables,2414.1908,4,-0.04685012566811914,3,6,"(-0.0686, -0.0298]"
21135,2870,summer,1,1.8930054644808745,260.89360000000005,2.6,meat,4958.8784000000005,1,0.03523270434996711,2,10,"(0.0089, 0.0476]"
10133,2867,summer,1,0.6502020202020202,151.99677142857144,3.971428571428571,soft_drinks,1611.8066857142858,11,0.05272678816797081,2,14,"(0.0476, 0.0864]"
85049E,2866,autumn,1,1.490356294536817,106.9372,8.2,baking_goods,1270.3464000000001,1,-0.0450500301219999,3,0,"(-0.0686, -0.0298]"
23571,2859,autumn,1,1.8867164179104476,59.13325714285714,7.271428571428571,canned,770.0452571428572,1,0.0619505567207639,3,3,"(0.0476, 0.0864]"
20717,2857,winter,1,1.6720095693779904,195.761,16.716666666666665,snack_foods,3142.5759999999996,1,0.06088167948663606,0,13,"(0.0476, 0.0864]"
22196,2853,winter,1,1.2183711340206185,216.3692,1.6,household,4044.735,63,-0.03626383040549749,0,9,"(-0.0686, -0.0298]"
22437,2850,autumn,1,1.0114347826086956,88.3856,8.528571428571428,dairy,1506.6102857142857,2,-0.02985182702130027,3,4,"(-0.0686, -0.0298]"
23328,2845,autumn,1,4.835060532687652,42.1712,6.1,snack_foods,690.30144,3,-0.02080137873254341,3,13,"(-0.0298, 0.0089]"
21395,2844,summer,1,0.5398901098901099,183.29586666666668,11.199999999999998,meat,2371.5795999999996,2,0.021761906859256577,2,10,"(0.0089, 0.0476]"
15056BL,2844,autumn,1,6.430311526479751,229.221,6.9,frozen_foods,4548.0797999999995,5,0.02459366062209927,3,5,"(0.0089, 0.0476]"
22563,2831,autumn,1,1.3471134020618556,111.28297142857143,2.514285714285714,snack_foods,2269.0463999999997,102,-0.03860636084161117,3,13,"(-0.0686, -0.0298]"
22303,2822,spring,1,2.7615589353612164,98.0442,2.76,dairy,1269.81376,35,0.0273007959175613,1,4,"(0.0089, 0.0476]"
22597,2822,autumn,1,0.6850785340314136,84.8308,5.5200000000000005,breads,1426.1435999999999,1,0.03055436760700509,3,1,"(0.0089, 0.0476]"
22989,2815,spring,1,3.6851187335092352,262.31600000000003,2.4,dairy,5457.063249999999,2,0.07284563064771506,1,4,"(0.0476, 0.0864]"
22792,2809,autumn,1,1.1501442307692307,96.7568,5.45,snack_foods,1668.7167333333334,6,-0.020480669239884768,3,13,"(-0.0298, 0.0089]"
22295,2807,spring,1,1.9016538461538461,43.6428,12.549999999999999,dairy,812.9418000000001,3,-0.026729774932618695,1,4,"(-0.0298, 0.0089]"
22708,2800,autumn,1,0.4192,151.33573333333334,6.166666666666667,canned,4301.068,1,-0.07739562213679253,3,3,"(-0.107, -0.0686]"
22141,2796,autumn,1,2.59680170575693,123.53299999999999,8.18,health_and_hygiene,1133.1916,4,-0.015328352243949912,3,8,"(-0.0298, 0.0089]"
23570,2782,autumn,1,1.4267918088737201,146.7135,17.8875,snack_foods,2160.521,2,-0.026860255067625724,3,13,"(-0.0298, 0.0089]"
21078,2780,spring,1,1.252075471698113,35.4274,6.7,health_and_hygiene,670.4606,2,-0.017118081762933852,1,8,"(-0.0298, 0.0089]"
21754,2780,winter,1,6.617638190954774,162.7552,11.725,breads,3289.7178,147,0.015958008875445448,0,1,"(0.0089, 0.0476]"
23173,2770,autumn,1,11.108705882352941,150.0508,12.38,snack_foods,2257.062,2,0.0191625896236432,3,13,"(0.0089, 0.0476]"
22637,2766,autumn,1,3.098323353293413,164.31926666666666,5.733333333333333,soft_drinks,2110.4750333333336,2,0.036372567688635865,3,14,"(0.0089, 0.0476]"
22435,2766,winter,1,1.4585401459854015,183.0408,6.220000000000001,meat,3344.4465600000003,2,0.006837480496881609,0,10,"(-0.0298, 0.0089]"
22569,2765,winter,1,4.270704225352112,248.6092,2.1875,snack_foods,3984.1472,4,0.032837027191533745,0,13,"(0.0089, 0.0476]"
79063D,2750,autumn,1,0.19230769230769232,151.99677142857144,3.971428571428571,soft_drinks,1611.8066857142858,1,0.04053144053330011,3,14,"(0.0089, 0.0476]"
22851,2749,spring,1,0.9976731301939057,51.189542857142854,2.742857142857143,fruits_and_vegetables,630.6077142857142,15,-0.015465620675100367,1,6,"(-0.0298, 0.0089]"
23506,2747,autumn,1,0.46128205128205124,85.904,3.725,canned,1969.1035,3,0.10880466051179821,3,3,"(0.0864, 0.125]"
20983,2746,autumn,1,0.9319366197183099,108.6096,2.7,health_and_hygiene,862.8768,56,-0.026431474580008874,3,8,"(-0.0298, 0.0089]"
21818,2740,autumn,1,0.6026111111111111,43.0512,2.5,household,596.5568000000001,74,-0.027357106939822795,3,9,"(-0.0298, 0.0089]"
23154,2732,autumn,1,2.2028915662650603,194.022,13.319999999999999,snack_foods,2818.9972000000002,3,-0.11777631513259856,3,13,"(-0.146, -0.107]"
21833,2726,autumn,1,2.109345238095238,48.4692,5.68,fruits_and_vegetables,965.6763199999999,10,0.017124923345520692,3,6,"(0.0089, 0.0476]"
21932,2724,summer,1,2.0661674008810573,142.74873333333332,12.35,dairy,1749.0566,2,-0.032879027324257785,2,4,"(-0.0686, -0.0298]"
23350,2721,autumn,1,1.4592675159235668,107.79293333333334,1.6666666666666667,fruits_and_vegetables,970.7364000000001,1,0.024380433351935574,3,6,"(0.0089, 0.0476]"
22984,2717,summer,1,0.4787272727272727,177.80582857142858,5.3428571428571425,snack_foods,1784.3439999999998,3,0.006669982715063475,2,13,"(-0.0298, 0.0089]"
22082,2713,autumn,1,1.9760187353629977,229.8494,7.8,hard_drinks,3242.84548,4,-0.09707902469185253,3,7,"(-0.107, -0.0686]"
51014C,2711,autumn,1,0.7176271186440678,44.5286,14.819999999999999,soft_drinks,802.9548000000001,1,0.047684515031342745,3,14,"(0.0476, 0.0864]"
70006,2703,winter,1,1.7196747967479673,91.49706666666667,6.333333333333333,canned,1745.7276,2,0.01241618224290943,0,3,"(0.0089, 0.0476]"
22564,2702,autumn,1,1.35434554973822,111.6577,10.925,meat,1434.63255,3,-0.0793524327015302,3,10,"(-0.107, -0.0686]"
22573,2689,autumn,1,1.1207174887892377,79.256,10.18,canned,2093.2752,2,0.021508361437544504,3,3,"(0.0089, 0.0476]"
23445,2688,autumn,1,0.8656310679611651,180.91513333333333,7.716666666666666,dairy,2375.6853666666666,11,-0.025635558088610927,3,4,"(-0.0298, 0.0089]"
21899,2686,autumn,1,0.8718181818181818,95.4552,5.8,soft_drinks,1342.2527999999998,3,0.0012645349667338036,3,14,"(-0.0298, 0.0089]"
21933,2676,summer,1,2.0648218527315914,186.324,8.98,dairy,2796.36,2,0.017089573405948192,2,4,"(0.0089, 0.0476]"
23320,2668,autumn,1,2.8023837209302327,198.3084,4.666666666666667,baking_goods,3075.3302,3,0.003373324229239519,3,0,"(-0.0298, 0.0089]"
85199S,2667,autumn,1,0.588978102189781,84.8308,5.5200000000000005,breads,1426.1435999999999,21,-0.013167403681166354,3,1,"(-0.0298, 0.0089]"
22153,2653,autumn,1,0.5453623188405796,174.4271,14.05,fruits_and_vegetables,2594.7890500000003,20,0.029500870999586398,3,6,"(0.0089, 0.0476]"
